name;age;Min;Mean;Max;dR/dt;Mean-min;Max - mean;
;376.30;0.707977;0.707992;0.708008;17;0.000016;0.000016;
;376.35;0.707976;0.707991;0.708007;17;0.000016;0.000016;
;376.40;0.707975;0.707991;0.708006;17;0.000016;0.000016;
;376.45;0.707974;0.707990;0.708005;17;0.000016;0.000016;
;376.50;0.707973;0.707989;0.708005;17;0.000016;0.000016;
;376.55;0.707972;0.707988;0.708004;17;0.000016;0.000016;
;376.60;0.707971;0.707987;0.708003;18;0.000016;0.000016;
;376.65;0.707970;0.707986;0.708002;18;0.000016;0.000016;
;376.70;0.707969;0.707985;0.708001;18;0.000016;0.000016;
;376.75;0.707968;0.707984;0.708001;18;0.000016;0.000016;
;376.80;0.707967;0.707983;0.708000;18;0.000016;0.000016;
;376.85;0.707966;0.707983;0.707999;18;0.000016;0.000016;
;376.90;0.707965;0.707982;0.707998;18;0.000016;0.000016;
;376.95;0.707964;0.707981;0.707997;18;0.000016;0.000016;
;377.00;0.707963;0.707980;0.707996;18;0.000017;0.000016;
;377.05;0.707962;0.707979;0.707996;18;0.000017;0.000017;
;377.10;0.707961;0.707978;0.707995;19;0.000017;0.000017;
;377.15;0.707960;0.707977;0.707994;19;0.000017;0.000017;
;377.20;0.707959;0.707976;0.707993;19;0.000017;0.000017;
;377.25;0.707958;0.707975;0.707992;19;0.000017;0.000017;
;377.30;0.707957;0.707974;0.707991;19;0.000017;0.000017;
;377.35;0.707956;0.707973;0.707990;19;0.000017;0.000017;
;377.40;0.707955;0.707972;0.707989;19;0.000017;0.000017;
;377.45;0.707954;0.707971;0.707989;19;0.000017;0.000017;
;377.50;0.707953;0.707970;0.707988;19;0.000017;0.000017;
;377.55;0.707952;0.707969;0.707987;20;0.000017;0.000017;
;377.60;0.707951;0.707968;0.707986;19;0.000018;0.000017;
;377.65;0.707950;0.707967;0.707985;20;0.000018;0.000018;
;377.70;0.707949;0.707966;0.707984;20;0.000018;0.000018;
;377.75;0.707948;0.707965;0.707983;20;0.000018;0.000018;
;377.80;0.707947;0.707965;0.707982;20;0.000018;0.000018;
;377.85;0.707946;0.707964;0.707981;20;0.000018;0.000018;
;377.90;0.707945;0.707963;0.707980;20;0.000018;0.000018;
;377.95;0.707944;0.707962;0.707979;20;0.000018;0.000018;
;378.00;0.707943;0.707961;0.707979;20;0.000018;0.000018;
;378.05;0.707941;0.707960;0.707978;20;0.000018;0.000018;
;378.10;0.707940;0.707959;0.707977;20;0.000018;0.000018;
;378.15;0.707939;0.707958;0.707976;20;0.000018;0.000018;
;378.20;0.707938;0.707957;0.707975;20;0.000018;0.000018;
;378.25;0.707937;0.707956;0.707974;20;0.000018;0.000018;
;378.30;0.707936;0.707954;0.707973;20;0.000018;0.000018;
;378.35;0.707935;0.707953;0.707972;20;0.000018;0.000019;
;378.40;0.707934;0.707952;0.707971;21;0.000019;0.000018;
;378.45;0.707933;0.707951;0.707970;21;0.000019;0.000019;
;378.50;0.707932;0.707950;0.707969;20;0.000019;0.000019;
;378.55;0.707931;0.707949;0.707968;20;0.000019;0.000019;
;378.60;0.707930;0.707948;0.707967;21;0.000019;0.000019;
;378.65;0.707929;0.707947;0.707966;21;0.000019;0.000019;
;378.70;0.707928;0.707946;0.707965;21;0.000019;0.000019;
;378.75;0.707927;0.707945;0.707964;21;0.000019;0.000019;
;378.80;0.707926;0.707944;0.707963;21;0.000019;0.000019;
;378.85;0.707924;0.707943;0.707962;21;0.000019;0.000019;
;378.90;0.707923;0.707942;0.707961;21;0.000019;0.000019;
;378.95;0.707922;0.707941;0.707960;21;0.000019;0.000019;
;379.00;0.707921;0.707940;0.707959;21;0.000019;0.000019;
;379.05;0.707920;0.707939;0.707958;21;0.000019;0.000019;
;379.10;0.707919;0.707938;0.707957;21;0.000019;0.000019;
;379.15;0.707918;0.707937;0.707956;21;0.000019;0.000019;
;379.20;0.707917;0.707936;0.707955;22;0.000019;0.000019;
;379.25;0.707916;0.707935;0.707954;22;0.000019;0.000019;
;379.30;0.707915;0.707934;0.707952;22;0.000019;0.000019;
;379.35;0.707914;0.707933;0.707951;22;0.000019;0.000019;
;379.40;0.707913;0.707931;0.707950;22;0.000019;0.000019;
;379.45;0.707912;0.707930;0.707949;22;0.000019;0.000019;
;379.50;0.707911;0.707929;0.707948;23;0.000019;0.000019;
;379.55;0.707909;0.707928;0.707947;23;0.000019;0.000019;
;379.60;0.707908;0.707927;0.707946;23;0.000019;0.000019;
;379.65;0.707907;0.707926;0.707944;23;0.000019;0.000019;
;379.70;0.707906;0.707925;0.707943;23;0.000019;0.000019;
;379.75;0.707905;0.707923;0.707942;23;0.000019;0.000019;
;379.80;0.707904;0.707922;0.707941;24;0.000019;0.000019;
;379.85;0.707903;0.707921;0.707940;24;0.000018;0.000019;
;379.90;0.707902;0.707920;0.707938;24;0.000018;0.000018;
;379.95;0.707900;0.707919;0.707937;24;0.000018;0.000018;
;380.00;0.707899;0.707918;0.707936;24;0.000018;0.000018;
;380.05;0.707898;0.707916;0.707935;25;0.000018;0.000018;
;380.10;0.707897;0.707915;0.707933;25;0.000018;0.000018;
;380.15;0.707896;0.707914;0.707932;25;0.000018;0.000018;
;380.20;0.707895;0.707913;0.707931;26;0.000018;0.000018;
;380.25;0.707893;0.707911;0.707929;26;0.000018;0.000018;
;380.30;0.707892;0.707910;0.707928;26;0.000018;0.000018;
;380.35;0.707891;0.707909;0.707927;27;0.000018;0.000018;
;380.40;0.707889;0.707907;0.707925;27;0.000018;0.000018;
;380.45;0.707888;0.707906;0.707924;27;0.000018;0.000018;
;380.50;0.707887;0.707905;0.707923;27;0.000018;0.000018;
;380.55;0.707885;0.707903;0.707921;27;0.000018;0.000018;
;380.60;0.707884;0.707902;0.707920;27;0.000018;0.000018;
;380.65;0.707883;0.707901;0.707918;27;0.000018;0.000018;
;380.70;0.707882;0.707899;0.707917;27;0.000018;0.000018;
;380.75;0.707880;0.707898;0.707915;28;0.000018;0.000018;
;380.80;0.707879;0.707896;0.707914;29;0.000018;0.000018;
;380.85;0.707878;0.707895;0.707913;30;0.000018;0.000018;
;380.90;0.707876;0.707894;0.707911;31;0.000017;0.000018;
;380.95;0.707875;0.707892;0.707909;31;0.000017;0.000017;
;381.00;0.707873;0.707890;0.707908;32;0.000017;0.000017;
;381.05;0.707871;0.707889;0.707906;33;0.000017;0.000017;
;381.10;0.707870;0.707887;0.707904;34;0.000017;0.000017;
;381.15;0.707868;0.707885;0.707902;34;0.000017;0.000017;
;381.20;0.707867;0.707884;0.707901;34;0.000017;0.000017;
;381.25;0.707865;0.707882;0.707899;34;0.000017;0.000017;
;381.30;0.707863;0.707880;0.707897;34;0.000017;0.000017;
;381.35;0.707862;0.707878;0.707895;35;0.000017;0.000017;
;381.40;0.707860;0.707877;0.707894;35;0.000017;0.000017;
;381.45;0.707858;0.707875;0.707892;35;0.000017;0.000017;
;381.50;0.707857;0.707873;0.707890;34;0.000017;0.000017;
;381.55;0.707855;0.707872;0.707888;35;0.000017;0.000017;
;381.60;0.707853;0.707870;0.707886;35;0.000017;0.000017;
;381.65;0.707851;0.707868;0.707885;35;0.000017;0.000017;
;381.70;0.707850;0.707866;0.707883;35;0.000017;0.000017;
;381.75;0.707848;0.707865;0.707881;35;0.000016;0.000017;
;381.80;0.707846;0.707863;0.707879;36;0.000017;0.000016;
;381.85;0.707845;0.707861;0.707878;36;0.000016;0.000017;
;381.90;0.707843;0.707859;0.707876;37;0.000016;0.000016;
;381.95;0.707841;0.707858;0.707874;38;0.000016;0.000016;
;382.00;0.707839;0.707856;0.707872;39;0.000016;0.000016;
;382.05;0.707837;0.707853;0.707870;39;0.000016;0.000016;
;382.10;0.707835;0.707851;0.707868;40;0.000016;0.000016;
;382.15;0.707833;0.707849;0.707866;41;0.000016;0.000016;
;382.20;0.707831;0.707847;0.707863;41;0.000016;0.000016;
;382.25;0.707829;0.707845;0.707861;41;0.000016;0.000016;
;382.30;0.707827;0.707843;0.707859;41;0.000016;0.000016;
;382.35;0.707825;0.707841;0.707857;41;0.000016;0.000016;
;382.40;0.707823;0.707839;0.707855;40;0.000016;0.000016;
;382.45;0.707821;0.707837;0.707853;41;0.000016;0.000016;
;382.50;0.707819;0.707835;0.707851;40;0.000016;0.000016;
;382.55;0.707817;0.707833;0.707849;40;0.000016;0.000016;
;382.60;0.707815;0.707831;0.707847;40;0.000016;0.000016;
;382.65;0.707813;0.707829;0.707845;40;0.000016;0.000016;
;382.70;0.707811;0.707827;0.707843;40;0.000016;0.000016;
;382.75;0.707810;0.707825;0.707841;40;0.000016;0.000016;
;382.80;0.707808;0.707823;0.707839;40;0.000016;0.000016;
;382.85;0.707806;0.707821;0.707837;39;0.000016;0.000016;
;382.90;0.707804;0.707819;0.707835;39;0.000015;0.000016;
;382.95;0.707802;0.707817;0.707833;39;0.000016;0.000015;
;383.00;0.707800;0.707815;0.707831;39;0.000015;0.000016;
;383.05;0.707798;0.707813;0.707829;39;0.000015;0.000015;
;383.10;0.707796;0.707812;0.707827;36;0.000015;0.000015;
;383.15;0.707794;0.707810;0.707825;34;0.000015;0.000015;
;383.20;0.707792;0.707808;0.707823;32;0.000015;0.000015;
;383.25;0.707791;0.707806;0.707821;30;0.000015;0.000015;
;383.30;0.707790;0.707805;0.707820;27;0.000015;0.000015;
;383.35;0.707789;0.707804;0.707819;25;0.000015;0.000015;
;383.40;0.707788;0.707803;0.707818;23;0.000015;0.000015;
;383.45;0.707787;0.707802;0.707817;21;0.000015;0.000015;
;383.50;0.707786;0.707801;0.707816;20;0.000015;0.000015;
;383.55;0.707785;0.707800;0.707815;20;0.000015;0.000015;
;383.60;0.707784;0.707799;0.707814;18;0.000015;0.000015;
;383.65;0.707783;0.707798;0.707813;17;0.000015;0.000015;
;383.70;0.707782;0.707797;0.707812;16;0.000015;0.000015;
;383.75;0.707781;0.707796;0.707811;15;0.000015;0.000015;
;383.80;0.707780;0.707795;0.707810;14;0.000015;0.000015;
;383.85;0.707780;0.707795;0.707809;12;0.000015;0.000015;
;383.90;0.707779;0.707794;0.707809;11;0.000015;0.000015;
;383.95;0.707779;0.707794;0.707808;10;0.000015;0.000015;
;384.00;0.707778;0.707793;0.707808;10;0.000015;0.000015;
;384.05;0.707778;0.707793;0.707807;9;0.000015;0.000015;
;384.10;0.707778;0.707792;0.707807;9;0.000015;0.000015;
;384.15;0.707777;0.707792;0.707806;9;0.000015;0.000015;
;384.20;0.707777;0.707791;0.707806;8;0.000015;0.000015;
;384.25;0.707776;0.707791;0.707805;8;0.000015;0.000015;
;384.30;0.707776;0.707790;0.707805;8;0.000014;0.000015;
;384.35;0.707776;0.707790;0.707805;8;0.000014;0.000015;
;384.40;0.707775;0.707790;0.707804;8;0.000015;0.000015;
;384.45;0.707775;0.707789;0.707804;8;0.000014;0.000014;
;384.50;0.707775;0.707789;0.707803;8;0.000014;0.000014;
;384.55;0.707774;0.707788;0.707803;8;0.000014;0.000014;
;384.60;0.707774;0.707788;0.707802;8;0.000014;0.000014;
;384.65;0.707773;0.707788;0.707802;8;0.000014;0.000014;
;384.70;0.707773;0.707787;0.707802;8;0.000014;0.000014;
;384.75;0.707773;0.707787;0.707801;7;0.000014;0.000014;
;384.80;0.707772;0.707787;0.707801;7;0.000014;0.000014;
;384.85;0.707772;0.707786;0.707800;7;0.000014;0.000014;
;384.90;0.707772;0.707786;0.707800;6;0.000014;0.000014;
;384.95;0.707771;0.707786;0.707800;6;0.000014;0.000014;
;385.00;0.707771;0.707785;0.707799;6;0.000014;0.000014;
;385.05;0.707771;0.707785;0.707799;5;0.000014;0.000014;
;385.10;0.707771;0.707785;0.707799;5;0.000014;0.000014;
;385.15;0.707771;0.707785;0.707799;4;0.000014;0.000014;
;385.20;0.707770;0.707784;0.707798;4;0.000014;0.000014;
;385.25;0.707770;0.707784;0.707798;4;0.000014;0.000014;
;385.30;0.707770;0.707784;0.707798;3;0.000014;0.000014;
;385.35;0.707770;0.707784;0.707798;3;0.000014;0.000014;
;385.40;0.707770;0.707784;0.707798;2;0.000014;0.000014;
;385.45;0.707770;0.707784;0.707797;2;0.000014;0.000014;
;385.50;0.707770;0.707784;0.707797;2;0.000014;0.000014;
;385.55;0.707770;0.707783;0.707797;1;0.000014;0.000014;
;385.60;0.707770;0.707783;0.707797;1;0.000014;0.000014;
;385.65;0.707770;0.707783;0.707797;1;0.000014;0.000014;
;385.70;0.707770;0.707783;0.707797;1;0.000014;0.000014;
;385.75;0.707770;0.707783;0.707797;0;0.000014;0.000014;
;385.80;0.707770;0.707783;0.707797;0;0.000014;0.000014;
;385.85;0.707770;0.707783;0.707797;0;0.000013;0.000013;
;385.90;0.707770;0.707783;0.707797;0;0.000013;0.000013;
;385.95;0.707770;0.707783;0.707797;0;0.000013;0.000013;
;386.00;0.707770;0.707783;0.707797;0;0.000013;0.000013;
;386.05;0.707770;0.707783;0.707797;-1;0.000013;0.000013;
;386.10;0.707770;0.707783;0.707797;-1;0.000013;0.000013;
;386.15;0.707770;0.707783;0.707797;-1;0.000013;0.000013;
;386.20;0.707770;0.707783;0.707797;-1;0.000013;0.000013;
;386.25;0.707770;0.707784;0.707797;-1;0.000013;0.000013;
;386.30;0.707770;0.707784;0.707797;-1;0.000013;0.000013;
;386.35;0.707770;0.707784;0.707797;-2;0.000013;0.000013;
;386.40;0.707771;0.707784;0.707797;-2;0.000013;0.000013;
;386.45;0.707771;0.707784;0.707797;-2;0.000013;0.000013;
;386.50;0.707771;0.707784;0.707797;-2;0.000013;0.000013;
;386.55;0.707771;0.707784;0.707797;-2;0.000013;0.000013;
;386.60;0.707771;0.707784;0.707797;-2;0.000013;0.000013;
;386.65;0.707771;0.707784;0.707797;-3;0.000013;0.000013;
;386.70;0.707771;0.707784;0.707797;-3;0.000013;0.000013;
;386.75;0.707772;0.707785;0.707797;-3;0.000013;0.000013;
;386.80;0.707772;0.707785;0.707798;-3;0.000013;0.000013;
;386.85;0.707772;0.707785;0.707798;-3;0.000013;0.000013;
;386.90;0.707772;0.707785;0.707798;-4;0.000013;0.000013;
;386.95;0.707772;0.707785;0.707798;-4;0.000013;0.000013;
;387.00;0.707773;0.707785;0.707798;-4;0.000013;0.000013;
;387.05;0.707773;0.707786;0.707798;-5;0.000013;0.000013;
;387.10;0.707773;0.707786;0.707799;-4;0.000013;0.000013;
;387.15;0.707773;0.707786;0.707799;-5;0.000013;0.000013;
;387.20;0.707774;0.707786;0.707799;-5;0.000013;0.000013;
;387.25;0.707774;0.707787;0.707799;-5;0.000012;0.000012;
;387.30;0.707774;0.707787;0.707799;-6;0.000012;0.000013;
;387.35;0.707775;0.707787;0.707800;-6;0.000012;0.000013;
;387.40;0.707775;0.707787;0.707800;-6;0.000012;0.000012;
;387.45;0.707775;0.707788;0.707800;-6;0.000012;0.000012;
;387.50;0.707776;0.707788;0.707801;-7;0.000012;0.000012;
;387.55;0.707776;0.707788;0.707801;-7;0.000012;0.000012;
;387.60;0.707777;0.707789;0.707801;-7;0.000012;0.000012;
;387.65;0.707777;0.707789;0.707801;-8;0.000012;0.000012;
;387.70;0.707777;0.707790;0.707802;-8;0.000012;0.000012;
;387.75;0.707778;0.707790;0.707802;-8;0.000012;0.000012;
;387.80;0.707778;0.707790;0.707802;-8;0.000012;0.000012;
;387.85;0.707779;0.707791;0.707803;-8;0.000012;0.000012;
;387.90;0.707779;0.707791;0.707803;-9;0.000012;0.000012;
;387.95;0.707780;0.707792;0.707804;-9;0.000012;0.000012;
;388.00;0.707780;0.707792;0.707804;-9;0.000012;0.000012;
;388.05;0.707781;0.707793;0.707804;-9;0.000012;0.000012;
;388.10;0.707781;0.707793;0.707805;-10;0.000012;0.000012;
;388.15;0.707782;0.707794;0.707805;-10;0.000012;0.000012;
;388.20;0.707782;0.707794;0.707806;-11;0.000012;0.000012;
;388.25;0.707783;0.707795;0.707806;-13;0.000012;0.000012;
;388.30;0.707783;0.707795;0.707807;-15;0.000012;0.000012;
;388.35;0.707784;0.707796;0.707807;-18;0.000012;0.000012;
;388.40;0.707785;0.707796;0.707808;-20;0.000012;0.000012;
;388.45;0.707786;0.707798;0.707809;-22;0.000012;0.000012;
;388.50;0.707788;0.707799;0.707811;-24;0.000012;0.000011;
;388.55;0.707789;0.707801;0.707812;-25;0.000011;0.000011;
;388.60;0.707791;0.707802;0.707814;-26;0.000011;0.000012;
;388.65;0.707792;0.707803;0.707815;-25;0.000011;0.000011;
;388.70;0.707793;0.707805;0.707816;-24;0.000012;0.000012;
;388.75;0.707794;0.707806;0.707817;-23;0.000011;0.000012;
;388.80;0.707795;0.707807;0.707818;-22;0.000011;0.000011;
;388.85;0.707796;0.707808;0.707819;-22;0.000011;0.000011;
;388.90;0.707798;0.707809;0.707820;-20;0.000011;0.000011;
;388.95;0.707799;0.707810;0.707821;-20;0.000011;0.000011;
;389.00;0.707800;0.707811;0.707822;-19;0.000011;0.000011;
;389.05;0.707801;0.707812;0.707823;-19;0.000011;0.000011;
;389.10;0.707802;0.707813;0.707824;-18;0.000011;0.000011;
;389.15;0.707803;0.707813;0.707824;-17;0.000011;0.000011;
;389.20;0.707803;0.707814;0.707825;-16;0.000011;0.000011;
;389.25;0.707804;0.707815;0.707826;-15;0.000011;0.000011;
;389.30;0.707805;0.707816;0.707827;-16;0.000011;0.000011;
;389.35;0.707806;0.707817;0.707828;-16;0.000011;0.000011;
;389.40;0.707807;0.707818;0.707829;-15;0.000011;0.000011;
;389.45;0.707807;0.707818;0.707829;-14;0.000011;0.000011;
;389.50;0.707808;0.707819;0.707830;-14;0.000011;0.000011;
;389.55;0.707808;0.707820;0.707831;-13;0.000011;0.000011;
;389.60;0.707809;0.707820;0.707832;-12;0.000011;0.000012;
;389.65;0.707809;0.707821;0.707833;-11;0.000012;0.000012;
;389.70;0.707810;0.707821;0.707833;-10;0.000012;0.000012;
;389.75;0.707810;0.707822;0.707834;-8;0.000012;0.000012;
;389.80;0.707810;0.707822;0.707835;-7;0.000012;0.000012;
;389.85;0.707810;0.707823;0.707835;-6;0.000012;0.000012;
;389.90;0.707810;0.707823;0.707836;-4;0.000013;0.000013;
;389.95;0.707810;0.707823;0.707836;-2;0.000013;0.000013;
;390.00;0.707810;0.707823;0.707836;-1;0.000013;0.000013;
;390.05;0.707810;0.707823;0.707836;2;0.000013;0.000013;
;390.10;0.707810;0.707823;0.707836;4;0.000013;0.000013;
;390.15;0.707810;0.707823;0.707836;5;0.000013;0.000013;
;390.20;0.707810;0.707823;0.707836;7;0.000013;0.000013;
;390.25;0.707809;0.707822;0.707835;9;0.000013;0.000013;
;390.30;0.707809;0.707822;0.707835;11;0.000013;0.000013;
;390.35;0.707808;0.707821;0.707834;12;0.000013;0.000013;
;390.40;0.707807;0.707820;0.707833;14;0.000013;0.000013;
;390.45;0.707807;0.707820;0.707833;15;0.000013;0.000013;
;390.50;0.707806;0.707819;0.707832;16;0.000013;0.000013;
;390.55;0.707805;0.707818;0.707831;18;0.000013;0.000013;
;390.60;0.707804;0.707817;0.707830;19;0.000013;0.000013;
;390.65;0.707803;0.707816;0.707829;20;0.000013;0.000013;
